track_unique_id,popularity_target
24882,0
24888,0
24889,0
24891,0
24893,0
24896,0
24899,0
24901,0
24907,0
24908,0
24909,0
24912,0
24925,0
24926,0
24929,0
24933,0
24934,0
24938,0
24944,0
24947,0
24948,0
24950,0
24952,1
24954,0
24957,1
24963,0
24964,0
24969,1
24971,0
24973,0
24986,0
24990,0
24991,0
24994,0
24998,0
24999,0
25001,1
25004,1
25007,1
25011,1
25014,0
25016,1
25023,0
25024,0
25026,0
25027,0
25031,0
25033,1
25042,0
25043,0
25047,0
25050,0
25054,0
25057,0
25064,0
25066,0
25069,0
25072,0
25074,0
25077,1
25079,0
25082,0
25084,0
25087,0
25088,0
25093,0
25096,0
25097,0
25098,0
25108,0
25111,0
25114,0
25116,1
25119,0
25125,0
25128,0
25129,0
25134,0
25136,0
25138,0
25140,0
25141,0
25142,0
25144,0
25145,0
25148,0
25149,0
25152,0
25155,1
25157,0
25159,0
25166,1
25170,1
25171,0
25173,0
25174,0
25179,0
25182,1
25189,0
25193,0
25195,1
25197,0
25201,0
25208,1
25211,0
25217,0
25220,0
25224,0
25225,0
25228,0
25231,0
25232,0
25238,0
25239,0
25243,0
25246,0
25250,0
25252,0
25253,0
25254,0
25255,1
25264,1
25265,0
25267,1
25269,1
25271,0
25283,0
25284,0
25291,0
25296,0
25297,0
25303,1
25305,0
25320,1
25321,0
25323,0
25324,0
25326,0
25327,0
25329,0
25330,0
25331,0
25349,0
25352,1
25355,0
25359,0
25360,1
25361,0
25366,0
25369,0
25373,0
25374,1
25375,0
25377,1
25385,0
25388,0
25389,0
25396,0
25397,0
25399,0
25400,1
25405,0
25415,0
25417,0
25418,0
25421,0
25424,0
25434,1
25439,0
25445,0
25447,0
25450,0
25452,1
25455,0
25459,0
25462,0
25466,1
25467,0
25469,1
25487,0
25488,0
25501,0
25502,1
25504,1
25508,0
25512,0
25514,0
25520,0
25521,0
25529,0
25535,0
25540,0
25541,0
25543,0
25546,0
25554,1
25573,1
25580,1
25581,0
25582,0
25584,0
25585,0
25586,0
25588,0
25603,1
25610,1
25614,1
25620,0
25621,0
25631,0
25635,0
25636,0
25643,0
25646,0
25647,0
25652,0
25653,0
25655,1
25661,1
25662,0
25664,1
25665,0
25668,0
25670,0
25680,0
25681,0
25686,0
25687,0
25689,0
25690,0
25691,0
25709,1
25715,1
25716,0
25717,0
25718,1
25719,0
25722,0
25725,0
25730,0
25731,0
25737,0
25742,0
25743,0
25745,0
25749,0
25750,0
25752,1
25754,0
25756,1
25760,1
25763,0
25767,0
25770,1
25776,0
25779,1
25781,0
25782,0
25783,0
25788,0
25798,0
25802,1
25803,0
25810,1
25815,0
25817,0
25819,1
25831,0
25833,0
25834,0
25837,0
25840,0
25841,0
25844,0
25845,1
25846,0
25855,0
25856,0
25857,0
25859,0
25865,0
25867,1
25868,0
25870,0
25871,0
25873,0
25876,0
25880,0
25882,0
25884,0
25885,1
25889,0
25891,0
25892,0
25894,0
25896,0
25898,0
25899,1
25900,0
25908,0
25911,0
25913,1
25915,0
25918,0
25925,0
25928,0
25941,0
25947,0
25949,0
25951,1
25952,0
25955,1
25959,1
25964,0
25965,0
25967,0
25969,1
25971,0
25974,0
25980,0
25983,0
25984,0
25985,0
25987,0
25995,0
25997,0
26002,1
26023,1
26024,0
26027,0
26030,0
26031,0
26034,0
26040,0
26041,0
26045,0
26050,0
26053,0
26059,0
26062,0
26063,1
26064,1
26072,1
26077,0
26079,0
26080,0
26083,0
26087,0
26090,0
26091,0
26094,0
26095,0
26096,0
26099,1
26101,0
26102,0
26103,1
26106,0
26109,0
26112,0
26115,0
26116,0
26118,1
26120,1
26122,0
26124,0
26127,0
26135,0
26136,1
26138,0
26139,0
26142,0
26146,0
26147,0
26151,0
26153,1
26157,0
26164,0
26168,0
26169,1
26180,0
26186,0
26191,0
26192,0
26193,0
26200,1
26202,0
26210,0
26212,0
26213,1
26215,0
26217,0
26220,0
26223,1
26224,0
26236,0
26237,0
26239,0
26243,0
26249,0
26251,0
26252,0
26256,1
26258,0
26259,1
26260,1
26266,0
26267,0
26276,0
26280,0
26288,0
26291,0
26294,0
26298,0
26302,1
26303,1
26307,0
26308,0
26311,0
26317,0
26318,0
26320,0
26322,0
26329,0
26330,0
26332,0
26334,0
26337,0
26338,1
26342,0
26343,0
26346,0
26351,0
26355,0
26356,0
26367,0
26369,0
26373,0
26380,0
26381,0
26384,1
26386,0
26388,0
26389,0
26394,0
26397,0
26413,0
26420,0
26422,0
26424,0
26429,0
26434,0
26436,0
26438,0
26443,0
26444,0
26446,0
26449,0
26450,0
26456,1
26458,0
26459,0
26461,0
26462,0
26464,0
26466,0
26472,0
26473,0
26480,0
26486,0
26487,0
26488,0
26491,0
26493,0
26494,0
26500,0
26501,1
26504,0
26509,0
26514,0
26522,0
26523,0
26526,0
26537,0
26545,0
26546,0
26549,0
26550,0
26551,0
26554,0
26555,1
26561,0
26565,0
26566,0
26569,0
26577,0
26580,0
26581,0
26584,0
26586,0
26587,0
26591,0
26593,0
26599,1
26603,0
26605,0
26609,0
26618,0
26621,0
26626,0
26629,0
26632,0
26635,0
26637,0
26643,0
26647,0
26652,1
26653,0
26658,0
26661,0
26664,0
26665,0
26666,0
26667,0
26674,0
26677,1
26682,0
26683,0
26686,0
26688,0
26689,0
26692,0
26693,0
26694,0
26695,0
26698,0
26700,0
26701,0
26703,0
26711,0
26717,0
26718,0
26721,0
26724,0
26729,0
26733,0
26735,0
26743,1
26746,0
26748,0
26749,0
26750,1
26753,0
26757,0
26759,0
26760,0
26764,0
26766,0
26767,0
26768,0
26769,0
26772,0
26774,0
26778,1
26779,0
26780,0
26784,0
26785,0
26788,0
26789,0
26791,0
26792,0
26800,1
26803,0
26812,0
26816,0
26818,0
26821,0
26822,0
26826,0
26827,0
26829,1
26830,1
26839,0
26840,0
26845,0
26846,0
26847,0
26856,0
26857,0
26860,0
26864,1
26867,0
26869,1
26871,0
26873,0
26876,0
26882,0
26890,0
26892,1
26893,0
26894,0
26908,0
26911,0
26915,0
26919,0
26922,0
26923,0
26933,0
26934,0
26936,0
26938,0
26940,0
26942,0
26945,0
26956,0
26967,0
26970,0
26973,0
26976,0
26977,1
26979,0
26982,0
26983,0
26985,0
26995,1
27000,1
27001,0
27008,1
27012,0
27016,1
27017,0
27019,0
27021,0
27022,0
27024,0
27028,1
27031,1
27034,1
27036,0
27038,0
27047,0
27051,1
27053,0
27054,0
27058,0
27065,0
27067,0
27069,0
27070,1
27071,0
27072,0
27078,0
27079,0
27084,0
27085,0
27090,1
27093,0
27096,0
27098,0
27099,0
27101,1
27104,1
27107,0
27110,1
27112,0
27116,0
27119,0
27123,0
27130,0
27137,0
27142,0
27144,0
27145,1
27147,0
27153,0
27155,0
27157,1
27159,1
27162,0
27164,1
27168,0
27169,1
27170,0
27173,0
27176,0
27183,0
27185,0
27187,1
27194,0
27198,0
27210,0
27212,0
27218,1
27221,0
27227,0
27232,1
27233,0
27234,0
27237,0
27239,0
27242,0
27244,0
27246,0
27249,0
27261,0
27263,0
27264,0
27267,0
27270,0
27271,0
27283,0
27286,0
27291,0
27294,0
27295,0
27300,1
27305,0
27311,0
27314,0
27316,1
27317,0
27327,0
27334,1
27335,0
27336,0
27343,0
27344,0
27346,0
27349,0
27352,1
27354,0
27356,0
27362,0
27363,0
27379,1
27380,0
27381,1
27389,0
27390,1
27401,0
27402,0
27403,1
27407,0
27408,0
27409,0
27411,0
27418,0
27421,1
27434,0
27435,0
27437,0
27448,0
27449,0
27455,0
27456,0
27458,1
27459,0
27463,0
27466,0
27469,0
27471,0
27477,0
27478,0
27479,0
27480,0
27481,0
27495,0
27496,0
27498,0
27507,0
27510,0
27513,1
27519,0
27520,0
27523,0
27536,0
27537,0
27539,0
27542,0
27543,0
27545,0
27550,0
27555,0
27556,0
27561,0
27568,0
27570,0
27576,0
27581,0
27583,0
27585,0
27587,0
27589,0
27592,0
27593,0
27595,0
27601,0
27602,0
27604,0
27607,1
27612,0
27614,0
27637,0
27642,1
27643,0
27645,0
27646,0
27647,0
27650,0
27651,0
27652,0
27656,0
27658,0
27660,0
27665,0
27666,0
27667,0
27670,0
27671,0
27673,0
27674,0
27680,0
27686,0
27687,0
27688,0
27693,0
27695,0
27697,0
27699,0
27701,0
27707,0
27715,0
27717,0
27718,0
27720,0
27721,0
27724,0
27733,0
27741,0
27743,0
27748,0
27750,0
27753,0
27756,0
27758,1
27759,0
27764,0
27769,0
27772,0
27776,0
27781,0
27783,1
27784,0
27787,0
27794,0
27795,0
27797,1
27800,0
27801,1
27803,1
27804,0
27805,0
27806,0
27811,0
27815,0
27816,0
27819,0
27824,0
27825,0
27826,0
27831,0
27836,0
27838,0
27839,0
27842,0
27845,0
27847,0
27850,1
27851,1
27852,0
27853,1
27857,0
27858,1
27859,0
27869,0
27871,0
27872,0
27876,1
27878,0
27879,0
27882,0
27886,0
27888,0
27893,0
27894,0
27895,1
27896,0
27897,0
27899,0
27901,0
27903,1
27911,1
27914,0
27918,0
27923,0
27925,0
27929,0
27942,0
27953,0
27958,1
27963,0
27964,0
27965,0
27966,1
27971,0
27972,0
27975,0
27976,0
27977,0
27979,0
27984,0
27985,0
27986,0
27988,0
27989,0
27991,0
27998,0
28009,1
28010,1
28011,1
28012,1
28019,1
28021,1
28023,1
28027,1
28029,1
28033,1
28034,1
28042,0
28043,0
28045,0
28046,0
28049,1
28052,1
28053,1
28056,1
28057,1
28066,1
28068,1
28072,1
28073,0
28075,1
28076,1
28078,1
28079,1
28081,1
28083,1
28086,0
28089,1
28095,0
28096,0
28097,1
28098,1
28100,1
28101,1
28102,1
28103,0
28104,1
28105,1
28109,1
28110,0
28112,1
28116,1
28120,1
28121,1
28126,1
28127,1
28137,1
28139,1
28142,1
28143,1
28144,1
28146,0
28153,1
28156,1
28157,1
28159,1
28162,1
28167,1
28168,1
28171,1
28175,1
28177,0
28178,1
28186,1
28189,1
28197,0
28204,1
28209,1
28216,1
28221,1
28227,1
28237,0
28238,1
28241,0
28249,1
28254,1
28256,1
28260,1
28265,1
28267,1
28272,1
28275,1
28278,1
28284,1
28286,1
28291,0
28292,0
28297,0
28300,1
28303,1
28306,1
28311,1
28312,1
28315,1
28316,1
28319,1
28322,1
28323,1
28326,1
28331,1
28335,1
28339,1
28342,1
28346,0
28347,0
28348,0
28354,1
28358,1
28362,1
28366,1
28367,0
28377,1
28384,1
28392,1
28396,0
28399,1
28406,0
28409,1
28411,1
28413,1
28414,1
28416,1
28417,1
28418,1
28420,1
28422,0
28423,1
28424,0
28427,1
28431,1
28437,1
28438,0
28441,1
28446,0
28447,1
28450,1
28455,1
28458,1
28466,1
28467,1
28470,1
28471,1
28472,1
28473,1
28480,1
28486,1
28487,1
28488,0
28492,0
28494,0
28496,0
28499,0
28501,1
28510,1
28516,1
28518,1
28521,1
28524,0
28533,0
28542,0
28545,1
28550,1
28551,1
28553,1
28558,1
28559,1
28565,1
28567,1
28574,1
28576,1
28579,1
28580,0
28581,1
28583,1
28584,1
28585,0
28587,0
28588,1
28589,0
28599,0
28600,1
28601,0
28607,1
28608,1
28611,1
28613,1
28614,1
28622,1
28624,1
28627,1
28637,0
28640,0
28642,0
28644,0
28649,0
28650,1
28652,1
28664,1
28666,1
28674,1
28676,0
28679,1
28686,0
28697,0
28707,1
28710,1
28711,1
28712,1
28717,0
28719,1
28720,0
28723,0
28726,1
28727,1
28729,1
28739,0
28740,0
28744,0
28745,0
28747,0
28748,0
28751,1
28758,1
28759,1
28761,1
28762,1
28763,1
28771,1
28772,1
28778,1
28785,0
28789,1
28792,0
28796,0
28799,0
28801,0
28808,1
28809,1
28811,1
28814,1
28815,1
28816,0
28817,1
28818,1
28819,1
28825,0
28827,1
28828,0
28829,0
28838,1
28839,1
28843,0
28850,1
28852,0
28856,1
28857,1
28861,1
28862,1
28863,1
28864,1
28866,1
28872,1
28873,1
28877,1
28881,1
28889,0
28891,1
28895,1
28898,0
28904,1
28905,1
28909,1
28912,1
28913,1
28914,1
28921,1
28925,0
28934,0
28937,1
28944,0
28945,1
28951,0
28953,1
28954,1
28961,0
28966,1
28969,1
28970,1
28971,1
28977,1
28978,0
28980,0
28991,0
28993,0
28995,0
28996,0
28997,1
28998,0
29004,1
29005,0
29006,0
29019,1
29021,1
29026,1
29034,1
29037,0
29038,1
29040,0
29043,0
29049,1
29053,1
29054,1
29056,1
29062,1
29064,1
29065,1
29066,1
29068,1
29071,1
29073,1
29078,1
29089,0
29094,1
29095,0
29102,1
29109,1
29110,0
29111,1
29112,1
29115,1
29116,1
29127,1
29128,1
29130,1
29131,1
29133,1
29135,1
29137,1
29138,1
29141,1
29150,1
29156,1
29159,1
29162,1
29163,1
29166,1
29167,1
29169,1
29170,1
29174,1
29177,0
29180,1
29182,1
29186,1
29188,1
29191,1
29199,1
29211,1
29216,1
29217,1
29220,1
29221,1
29222,1
29226,1
29231,1
29233,1
29238,1
29242,1
29244,1
29245,1
29247,1
29253,1
29256,1
29260,1
29262,1
29267,1
29268,1
29273,1
29275,1
29276,1
29279,1
29293,1
29294,1
29298,1
29304,1
29305,1
29306,1
29308,1
29311,1
29313,1
29321,1
29325,1
29331,1
29333,1
29334,1
29337,1
29338,1
29342,1
29343,1
29349,1
29352,1
29353,1
29354,1
29355,1
29358,1
29359,0
29360,1
29361,1
29363,1
29365,1
29366,1
29368,1
29370,1
29380,1
29383,1
29384,1
29389,1
29391,1
29395,1
29406,1
29411,1
29413,1
29414,1
29417,1
29423,1
29429,1
29435,1
29438,0
29440,1
29441,1
29449,0
29450,1
29451,1
29454,1
29463,1
29464,1
29465,1
29468,1
29474,1
29478,1
29479,1
29489,1
29491,1
29494,1
29497,1
29498,1
29499,0
29503,0
29505,1
29506,1
29507,1
29509,1
29514,1
29515,1
29517,1
29521,1
29522,1
29524,1
29525,1
29530,1
29531,1
29534,1
29536,1
29537,1
29538,1
29539,1
29547,1
29549,1
29556,0
29557,1
29560,0
29561,1
29562,1
29567,0
29568,1
29571,1
29573,1
29586,1
29588,1
29595,1
29596,1
29599,0
29608,1
29609,1
29611,1
29613,1
29615,1
29618,0
29619,1
29620,1
29625,1
29626,1
29628,1
29630,1
29632,1
29633,1
29634,1
29635,1
29636,1
29637,1
29640,0
29642,1
29646,1
29647,1
29649,1
29650,1
29662,1
29664,1
29667,1
29674,1
29682,1
29683,1
29686,0
29687,0
29690,0
29693,0
29694,0
29699,0
29701,1
29706,0
29710,1
29718,1
29719,1
29723,1
29724,1
29726,1
29727,1
29728,1
29746,1
29747,1
29748,1
29758,1
29760,1
29762,1
29769,1
29771,1
29772,1
29774,0
29775,1
29776,1
29781,1
29786,0
29788,1
29789,1
29797,1
29799,1
29800,0
29801,1
29807,1
29809,1
29816,1
29820,1
29822,0
29823,1
29824,1
29826,1
29827,1
29828,1
29829,1
29835,1
29841,0
29845,1
29847,1
29848,1
29857,1
29861,1
29864,1
29868,1
29869,1
29875,1
29880,1
29881,1
29885,1
29889,1
29891,1
29892,0
29896,1
29900,1
29901,1
29909,1
29911,1
29912,1
29915,1
29916,1
29919,1
29920,1
29929,1
29931,1
29933,1
29936,0
29937,1
29939,0
29944,1
29946,0
29950,1
29951,0
29952,1
29953,1
29955,0
29957,1
29958,1
29962,1
29964,1
29966,1
29972,0
29973,1
29976,1
29979,1
29981,1
29982,1
29983,1
29988,1
29997,0
30003,0
30004,1
30014,0
30016,0
30018,0
30019,0
30021,0
30023,0
30025,0
30026,0
30031,0
30035,1
30039,0
30044,0
30045,0
30046,0
30047,0
30053,1
30059,0
30060,1
30061,1
30062,1
30065,1
30067,0
30069,0
30076,0
30078,0
30081,0
30082,0
30088,0
30091,0
30092,0
30094,0
30095,1
30097,0
30098,0
30102,1
30114,0
30123,1
30125,0
30127,0
30130,0
30140,1
30142,0
30144,0
30147,0
30154,1
30156,1
30157,1
30160,1
30162,1
30167,1
30168,0
30170,0
30174,0
30175,0
30179,0
30181,0
30187,0
30188,0
30195,0
30196,0
30201,1
30205,1
30206,1
30211,1
30217,1
30218,0
30219,1
30220,1
30221,0
30223,1
30230,0
30231,0
30233,0
30234,0
30240,0
30258,1
30263,0
30272,0
30274,0
30277,0
30281,0
30282,0
30293,0
30296,0
30300,1
30301,1
30308,0
30310,1
30313,1
30315,1
30316,0
30318,1
30320,0
30321,0
30326,0
30327,0
30329,0
30332,0
30333,0
30334,0
30336,1
30338,0
30343,0
30345,0
30349,0
30350,1
30357,1
30362,1
30376,0
30379,1
30381,1
30391,0
30400,1
30404,1
30405,1
30409,0
30413,1
30414,1
30417,0
30418,0
30419,0
30423,0
30430,1
30433,0
30444,1
30449,0
30452,1
30454,1
30458,0
30462,1
30463,1
30464,1
30469,1
30470,1
30474,0
30476,0
30479,0
30481,0
30483,0
30485,0
30490,0
30495,0
30499,0
30502,1
30506,1
30510,1
30511,1
30515,1
30520,1
30522,0
30524,1
30528,1
30529,1
30536,1
30542,0
30546,0
30547,0
30551,1
30554,1
30555,1
30559,1
30566,1
30570,1
30572,1
30575,1
30576,1
30577,1
30578,1
30587,0
30590,1
30592,0
30594,0
30597,1
30599,0
30602,1
30603,1
30605,1
30606,1
30612,1
30621,0
30625,0
30626,1
30629,0
30630,0
30631,0
30633,0
30634,0
30635,0
30637,0
30640,1
30647,1
30650,1
30656,1
30658,1
30662,1
30668,1
30669,1
30670,0
30672,1
30675,1
30683,1
30686,1
30687,0
30701,1
30708,1
30710,1
30712,0
30713,1
30719,1
30721,1
30724,1
30725,1
30728,1
30729,1
30732,1
30735,0
30738,0
30739,1
30742,0
30744,1
30754,1
30756,1
30758,1
30764,1
30768,1
30774,1
30777,1
30784,1
30787,1
30797,0
30799,0
30800,1
30803,1
30810,1
30811,1
30812,1
30813,1
30817,1
30818,1
30820,1
30821,0
30822,1
30823,1
30826,1
30828,1
30829,1
30830,1
30833,1
30834,0
30835,1
30840,0
30843,0
30848,0
30853,0
30854,1
30855,0
30859,1
30861,1
30862,1
30863,1
30864,0
30867,0
30874,1
30876,0
30877,1
30878,1
30880,0
30883,0
30890,0
30892,0
30894,0
30895,0
30896,1
30902,1
30904,1
30909,1
30913,1
30918,1
30919,1
30922,1
30923,1
30938,0
30939,0
30943,0
30946,1
30947,1
30948,0
30952,1
30953,1
30958,0
30959,1
30962,1
30963,1
30969,1
30970,1
30983,1
30986,1
30994,0
30998,1
31003,1
31004,1
31006,1
31008,1
31009,1
31011,1
31015,1
31020,1
31021,1
31022,1
31025,1
31026,0
31032,1
31037,0
31038,0
31043,0
31049,0
31053,1
31059,0
31060,1
31061,1
31062,1
31065,1
31067,1
31069,1
31071,1
31072,1
31078,0
31079,0
31082,1
31091,1
31095,0
31098,0
31102,1
31118,1
31119,1
31120,1
31121,0
31123,1
31125,1
31129,0
31134,0
31141,0
31144,0
31148,0
31149,1
31154,0
31161,1
31165,1
31166,1
31167,1
31168,0
31175,0
31176,0
31179,0
31187,0
31190,0
31192,0
31196,0
31197,0
31198,0
31200,0
31201,1
31203,1
31206,0
31215,0
31216,1
31220,1
31221,1
31223,0
31224,0
31228,0
31239,0
31240,0
31241,1
31242,0
31243,0
31248,0
31249,0
31251,1
31252,1
31265,1
31266,0
31267,1
31270,1
31271,1
31272,0
31273,1
31274,0
31278,1
31282,0
31284,0
31287,0
31290,0
31292,0
31294,0
31298,0
31306,1
31311,1
31317,1
31318,1
31320,0
31326,0
31329,0
31333,0
31338,0
31341,0
31344,0
31352,1
31353,1
31360,0
31364,0
31366,1
31370,1
31375,0
31380,1
31383,0
31384,1
31387,0
31392,1
31393,1
31395,0
31396,0
31397,0
31402,1
31409,0
31410,1
31413,0
31418,1
31420,0
31425,0
31431,0
31436,0
31441,0
31442,0
31445,0
31447,0
31448,1
31450,1
31451,1
31458,1
31462,0
31463,1
31467,1
31470,0
31476,0
31482,0
31483,0
31484,0
31486,0
31490,0
31494,0
31499,0
31502,1
31504,1
31505,1
31511,1
31513,1
31515,1
31520,1
31522,0
31524,0
31525,1
31527,1
31529,0
31532,0
31534,0
31538,0
31539,0
31548,0
31550,1
31553,1
31554,1
31557,1
31564,1
31567,1
31569,1
31570,1
31576,1
31580,1
31581,1
31587,0
31590,0
31591,0
31592,1
31597,0
31599,1
31610,1
31612,0
31615,1
31617,1
31620,1
31622,1
31631,0
31634,0
31638,0
31639,1
31640,0
31641,0
31646,0
31648,0
31650,1
31652,1
31659,1
31662,1
31669,1
31670,1
31671,1
31672,1
31675,1
31677,1
31680,1
31681,1
31685,1
31686,1
31689,1
31690,0
31691,0
31694,0
31697,0
31698,0
31700,0
31702,0
31710,1
31717,1
31719,1
31724,1
31727,0
31729,1
31731,0
31735,0
31737,0
31743,0
31744,0
31753,1
31754,0
31755,1
31756,1
31758,1
31759,1
31762,1
31763,1
31773,1
31774,1
31776,1
31780,1
31787,1
31789,1
31794,0
31796,0
31800,1
31801,1
31808,1
31809,0
31813,1
31814,1
31824,1
31833,1
31837,0
31838,0
31840,1
31841,1
31844,0
31847,1
31853,0
31861,1
31862,1
31865,1
31868,1
31873,1
31878,1
31880,1
31885,1
31887,0
31888,1
31891,1
31894,1
31895,1
31906,1
31907,1
31908,1
31909,1
31916,1
31918,1
31920,1
31922,1
31924,1
31931,1
31934,0
31938,1
31939,0
31940,0
31948,0
31955,1
31956,1
31959,1
31960,1
31963,1
31967,1
31968,1
31974,1
31978,1
31981,1
31982,0
31985,0
31988,0
31992,1
31997,0
32002,1
32004,1
32005,1
32008,1
32011,1
32012,1
32015,1
32017,1
32018,1
32020,1
32025,1
32026,1
32030,1
32032,1
32040,0
32041,0
32042,0
32043,0
32044,0
32048,0
32055,1
32056,1
32060,1
32062,1
32067,1
32071,1
32072,1
32073,1
32075,1
32080,1
32082,1
32086,1
32090,1
32092,1
32094,1
32096,1
32098,0
32100,1
32102,1
32108,0
32110,1
32111,1
32112,1
32114,0
32118,1
32123,1
32128,0
32129,0
32131,1
32133,1
32134,0
32138,0
32141,1
32147,1
32153,1
32157,1
32159,1
32168,1
32169,1
32178,1
32180,1
32181,1
32182,1
32183,1
32184,1
32186,1
32188,0
32192,1
32198,1
32200,1
32204,1
32213,1
32215,1
32216,1
32220,0
32224,1
32226,1
32231,1
32236,0
32237,1
32242,1
32243,1
32248,1
32249,1
32253,1
32257,1
32260,1
32262,0
32263,1
32268,0
32269,1
32271,1
32278,1
32280,1
32282,1
32283,1
32285,0
32288,1
32290,1
32301,1
32302,1
32303,0
32311,1
32318,1
32320,1
32325,1
32329,0
32335,1
32336,1
32339,1
32340,1
32346,1
32347,1
32351,0
32358,1
32359,1
32362,1
32365,0
32366,1
32370,1
32372,1
32375,1
32377,1
32382,1
32384,0
32385,1
32386,0
32387,1
32394,1
32404,1
32410,0
32415,0
32416,1
32417,1
32418,1
32422,1
32426,1
32429,1
32431,1
32434,1
32435,1
32436,0
32440,0
32444,1
32445,1
32446,1
32448,1
32451,0
32452,1
32455,0
32459,1
32462,1
32466,1
32468,1
32469,1
32473,1
32478,1
32482,0
32484,1
32488,1
32489,1
32490,1
32493,1
32497,0
32502,1
32507,1
32510,1
32511,1
32513,0
32515,1
32517,1
32523,1
32528,1
32530,1
32533,0
32534,0
32536,1
32537,1
32538,1
32539,0
32540,0
32541,1
32542,1
32546,1
32549,1
32560,1
32561,1
32563,1
32564,1
32565,0
32569,1
32571,0
32572,1
32576,1
32579,1
32581,1
32582,1
32584,0
32586,1
32589,1
32590,1
32592,1
32594,0
32595,0
32603,1
32604,1
32607,0
32608,1
32610,0
32612,1
32613,1
32618,1
32619,1
32621,0
32625,1
32626,1
32631,0
32633,1
32644,1
32645,1
32652,1
32659,0
32661,1
32662,1
32663,0
32665,1
32670,1
32673,0
32674,1
32677,1
32680,1
32685,1
32690,1
32695,1
32702,0
32704,1
32706,1
32708,0
32710,0
32722,1
32725,1
32727,0
32729,1
32730,1
32738,1
32756,1
32757,1
32760,0
32763,1
32764,1
32770,1
32772,1
32773,1
32774,1
32778,0
32782,0
32787,1
32789,1
32798,0
32807,0
32809,1
32810,0
32814,1
32817,1
32819,1
32824,0
32830,1
32832,1
32834,1
32840,1
32841,1
32842,1
32845,1
32849,1
32852,1
32855,1
32856,1
32865,1
32870,1
32874,1
32877,0
32878,1
32881,1
32884,1
32892,0
32896,0
32900,1
32901,1
32902,1
32906,1
32909,1
32922,0
32923,0
32927,1
32929,0
32931,1
32932,1
32936,1
32937,0
32939,1
32941,1
32942,0
32957,1
32960,1
32978,1
32982,1
32986,1
32987,1
32989,1
32990,1
32993,0
32998,0
32999,1
33008,0
33011,1
33017,1
33019,1
33021,1
33022,1
33023,1
33024,1
33029,1
33030,0
33031,0
33035,1
33041,0
33042,0
33045,0
33046,1
33047,0
33054,1
33060,1
33066,1
33075,1
33078,0
33080,1
33081,1
33082,1
33088,1
33090,1
33091,1
33093,0
33098,0
33100,0
33104,1
33110,1
33111,1
33112,0
33113,1
33114,1
33115,1
33118,1
33119,1
33122,1
33131,1
33137,1
33140,1
33141,1
33148,0
33150,1
33151,1
33165,0
33168,1
33171,1
33177,1
33181,1
33187,0
33190,1
33191,1
33192,1
33194,1
33195,1
33198,1
33199,1
33201,1
33209,1
33210,1
33211,0
33212,1
33213,1
33214,1
33219,1
33222,1
33225,1
33228,1
33229,1
33237,1
33242,1
33244,1
33250,1
33251,1
33252,1
33255,1
33261,1
33269,1
33271,1
33280,1
33285,1
33286,1
33293,1
33294,1
33295,1
33296,1
33297,1
33300,1
33303,1
33308,1
33311,1
33315,1
33317,1
33319,1
33325,1
33331,1
33333,1
33334,1
33342,1
33343,1
33344,0
33345,1
33347,1
33350,1
33352,1
33356,1
33358,1
33364,1
33369,1
33372,1
33389,1
33391,1
33392,1
33395,1
33396,1
33398,0
33403,1
33404,1
33407,1
33409,1
33412,1
33413,1
33416,1
33417,1
33419,1
33420,1
33423,1
33425,0
33429,1
33437,1
33438,1
33442,1
33446,1
33450,1
33454,1
33456,1
33463,1
33467,1
33471,1
33473,1
33474,1
33475,1
33476,1
33480,1
33482,1
33486,1
33491,1
33494,1
33495,0
33497,0
33498,0
33499,1
33502,1
33504,1
33505,1
33507,1
33515,1
33517,0
33522,1
33523,1
33524,1
33528,1
33531,1
33538,1
33544,1
33552,1
33555,1
33558,1
33559,1
33560,1
33561,1
33562,1
33564,1
33567,1
33571,1
33574,1
33584,1
33589,1
33594,1
33595,1
33598,0
33599,0
33600,1
33601,1
33603,0
33604,1
33605,1
33607,1
33608,1
33612,1
33619,1
33621,1
33626,1
33629,1
33633,1
33643,1
33648,0
33650,1
33656,1
33657,1
33670,1
33671,1
33674,1
33675,1
33676,1
33679,1
33680,1
33681,0
33684,1
33692,1
33693,1
33705,1
33707,1
33714,0
33716,0
33718,1
33723,1
33730,1
33731,1
33732,1
33735,1
33736,1
33739,1
33740,1
33747,1
33751,1
33752,1
33753,1
33759,1
33764,1
33765,1
33767,1
33771,1
33774,1
33778,1
33780,1
33781,1
33786,1
33789,1
33790,1
33802,1
33804,1
33805,1
33806,1
33809,1
33810,1
33813,1
33815,0
33820,1
33821,1
33833,0
33836,0
33838,1
33847,0
33851,1
33852,1
33854,1
33858,1
33861,1
33865,1
33868,1
33869,1
33873,1
33877,1
33878,1
33879,1
33880,1
33883,0
33886,0
33887,1
33888,1
33891,1
33894,1
33898,1
33900,1
33903,1
33907,1
33917,1
33918,1
33920,1
33925,1
33928,1
33929,1
33931,1
33936,1
33940,1
33942,0
33943,1
33944,1
33949,1
33950,1
33951,1
33962,1
33963,1
33964,1
33965,1
33966,1
33967,1
33968,1
33969,1
33970,1
33985,0
33989,1
33999,1
34003,1
34007,0
34009,1
34011,1
34014,1
34021,1
34023,1
34034,1
34035,1
34038,1
34039,1
34040,1
34043,1
34046,0
34050,1
34053,1
34059,1
34060,1
34061,1
34065,1
34066,1
34071,1
